0,1,2,3,4,5,6,7,8
泰安,岱岳,多云,南风 <3级,7,多云,南风 <3级,-1,详情
临沂,临沂,多云,北风 <3级,8,多云,西风 <3级,-2,详情
临沂,莒南,多云,西北风 <3级,8,多云,西风 <3级,-2,详情
临沂,沂南,多云,西北风 <3级,8,多云,西风 <3级,-4,详情
临沂,兰陵,多云,北风 <3级,8,晴,西北风 <3级,-1,详情
临沂,临沭,多云,北风 <3级,8,多云,西风 <3级,-2,详情
临沂,郯城,多云,北风 <3级,8,多云,南风 <3级,0,详情
临沂,蒙阴,多云,西风 <3级,8,多云,西风 <3级,-3,详情
临沂,平邑,多云,西风 <3级,8,晴,西南风 <3级,-2,详情
临沂,费县,多云,西北风 <3级,8,多云,西风 <3级,-2,详情
临沂,沂水,多云,西北风 <3级,8,多云,西风 <3级,-4,详情
临沂,兰山,多云,北风 <3级,8,多云,西风 <3级,-2,详情
临沂,罗庄,多云,北风 <3级,8,多云,西风 <3级,-2,详情
临沂,河东,多云,北风 <3级,8,多云,西风 <3级,-2,详情
菏泽,菏泽,阴,南风 <3级,9,晴,南风 <3级,0,详情
菏泽,鄄城,阴,南风 <3级,8,晴,南风 <3级,-1,详情
菏泽,郓城,阴,南风 <3级,8,晴,南风 <3级,0,详情
菏泽,东明,阴,南风 <3级,9,晴,南风 <3级,0,详情
菏泽,定陶,阴,南风 <3级,9,晴,南风 <3级,0,详情
菏泽,巨野,阴,南风 <3级,8,晴,南风 <3级,-1,详情
菏泽,曹县,阴,南风 <3级,8,晴,南风 <3级,0,详情
菏泽,成武,阴,南风 <3级,8,晴,南风 <3级,0,详情
菏泽,单县,阴,南风 <3级,8,晴,南风 <3级,0,详情
菏泽,牡丹,阴,南风 <3级,9,晴,南风 <3级,0,详情
滨州,滨州,阴,西南风 <3级,8,多云,西南风 <3级,-1,详情
滨州,博兴,阴,西南风 <3级,8,多云,西南风 <3级,-1,详情
滨州,无棣,阴,西南风 <3级,8,多云,西南风 <3级,-1,详情
滨州,阳信,阴,西南风 <3级,8,多云,西南风 <3级,-2,详情
滨州,惠民,阴,西南风 <3级,7,多云,西南风 <3级,-2,详情
滨州,沾化,阴,西南风 <3级,8,多云,西南风 <3级,0,详情
滨州,邹平,阴,西南风 <3级,7,多云,西南风 <3级,-1,详情
滨州,滨城,阴,西南风 <3级,8,多云,西南风 <3级,-1,详情
东营,东营,多云,西风 <3级,8,多云,西南风 <3级,0,详情
东营,河口,多云,西风 <3级,8,多云,西南风 <3级,1,详情
东营,垦利,多云,西风 <3级,8,多云,南风 <3级,0,详情
东营,利津,多云,西风 <3级,8,多云,南风 <3级,0,详情
东营,广饶,多云,西风 <3级,8,多云,南风 <3级,-1,详情
威海,威海,多云,西北风 4-5级,8,阴,西风 3-4级,4,详情
威海,文登,多云,西北风 4-5级,8,阴,西风 3-4级,1,详情
威海,荣成,多云,西北风 4-5级,9,阴,西风 3-4级,3,详情
威海,乳山,多云,西北风 4-5级,9,阴,西北风 3-4级,0,详情
威海,成山头,多云,西北风 4-5级,10,阴,西风 3-4级,6,详情
威海,石岛,多云,西北风 4-5级,9,阴,西风 3-4级,4,详情
威海,环翠,多云,西北风 4-5级,8,阴,西风 3-4级,4,详情
枣庄,枣庄,阴,西南风 <3级,7,晴,西风 <3级,0,详情
枣庄,薛城,阴,东南风 <3级,7,晴,西南风 <3级,0,详情
枣庄,峄城,阴,西南风 <3级,7,晴,西南风 <3级,-1,详情
枣庄,台儿庄,阴,西南风 <3级,8,晴,西南风 <3级,-1,详情
枣庄,滕州,阴,南风 <3级,7,晴,南风 <3级,-2,详情
枣庄,市中,阴,西南风 <3级,7,晴,西风 <3级,0,详情
枣庄,山亭,阴,南风 <3级,7,晴,南风 <3级,-2,详情
日照,日照,阴,北风 <3级,9,多云,西风 <3级,1,详情
日照,五莲,阴,西北风 <3级,7,多云,西南风 <3级,-1,详情
日照,莒县,阴,西北风 <3级,8,多云,西南风 <3级,-3,详情
日照,东港,阴,北风 <3级,9,多云,西风 <3级,1,详情
日照,岚山,阴,北风 <3级,9,多云,西风 <3级,1,详情
莱芜,莱芜,多云,南风 <3级,6,多云,南风 <3级,0,详情
莱芜,莱城,多云,南风 <3级,6,多云,南风 <3级,0,详情
莱芜,钢城,多云,南风 <3级,6,多云,南风 <3级,0,详情
聊城,聊城,多云,南风 <3级,8,多云,南风 <3级,-1,详情
聊城,冠县,多云,南风 <3级,8,多云,南风 <3级,0,详情
聊城,阳谷,多云,南风 <3级,8,多云,南风 <3级,-1,详情
聊城,高唐,多云,南风 <3级,8,多云,南风 <3级,-1,详情
聊城,茌平,多云,南风 <3级,8,多云,南风 <3级,-1,详情
聊城,东阿,多云,南风 <3级,8,多云,南风 <3级,-1,详情
聊城,临清,多云,南风 <3级,8,多云,南风 <3级,0,详情
聊城,东昌府,多云,南风 <3级,8,多云,南风 <3级,-1,详情
聊城,莘县,多云,南风 <3级,8,多云,南风 <3级,-1,详情
市,区/县,周二(11月14日)白天,周二(11月14日)白天,周二(11月14日)白天,周二(11月14日)夜间,周二(11月14日)夜间,周二(11月14日)夜间,
市,区/县,天气现象,风向风力,最高气温,天气现象,风向风力,最低气温,
济南,济南,晴,南风 <3级,10,晴,南风 <3级,2,详情
济南,长清,晴,南风 <3级,10,晴,南风 <3级,2,详情
济南,商河,晴,南风 <3级,10,晴,南风 <3级,-1,详情
济南,章丘,晴,南风 <3级,10,晴,南风 <3级,0,详情
济南,平阴,晴,南风 <3级,10,晴,南风 <3级,1,详情
济南,济阳,晴,南风 <3级,10,晴,南风 <3级,0,详情
济南,历下,晴,南风 <3级,10,晴,南风 <3级,2,详情
济南,市中,晴,南风 <3级,10,晴,南风 <3级,2,详情
济南,槐荫,晴,南风 <3级,10,晴,南风 <3级,2,详情
济南,天桥,晴,南风 <3级,10,晴,南风 <3级,2,详情
济南,历城,晴,南风 <3级,10,晴,南风 <3级,2,详情
青岛,青岛,晴,西南风 3-4级,11,晴,西南风 3-4级,4,详情
青岛,崂山,晴,西南风 3-4级,9,晴,西南风 3-4级,1,详情
青岛,市南,晴,西南风 3-4级,11,晴,西南风 3-4级,4,详情
青岛,即墨,晴,西南风 3-4级,10,晴,西南风 3-4级,-1,详情
青岛,胶州,晴,西南风 3-4级,11,晴,西南风 3-4级,0,详情
青岛,黄岛,晴,西南风 3-4级,10,晴,西南风 3-4级,2,详情
青岛,莱西,晴,西南风 3-4级,10,晴,西南风 3-4级,-1,详情
青岛,平度,晴,西南风 3-4级,10,晴,西南风 3-4级,-1,详情
青岛,市北,晴,西南风 3-4级,11,晴,西南风 3-4级,4,详情
青岛,李沧,晴,西南风 3-4级,9,晴,西南风 3-4级,1,详情
青岛,城阳,晴,西南风 3-4级,10,晴,西南风 3-4级,-1,详情
淄博,淄博,晴,南风 <3级,12,多云,南风 <3级,-1,详情
淄博,淄川,晴,南风 <3级,11,多云,南风 <3级,-1,详情
淄博,博山,晴,南风 <3级,9,多云,南风 <3级,-1,详情
淄博,高青,晴,南风 <3级,11,多云,南风 <3级,-2,详情
淄博,周村,晴,南风 <3级,11,多云,南风 <3级,-1,详情
淄博,沂源,晴,南风 <3级,8,多云,南风 <3级,-2,详情
淄博,桓台,晴,南风 <3级,12,多云,南风 <3级,-1,详情
淄博,临淄,晴,南风 <3级,12,多云,南风 <3级,-2,详情
淄博,张店,晴,南风 <3级,12,多云,南风 <3级,-1,详情
德州,德州,晴,南风 <3级,10,多云,南风 <3级,0,详情
德州,武城,晴,南风 <3级,10,多云,南风 <3级,0,详情
德州,临邑,晴,南风 <3级,10,多云,南风 <3级,-1,详情
德州,陵县,晴,南风 <3级,10,多云,南风 <3级,0,详情
德州,齐河,晴,南风 <3级,10,多云,南风 <3级,1,详情
德州,乐陵,晴,南风 <3级,10,多云,南风 <3级,-1,详情
德州,庆云,晴,南风 <3级,10,多云,南风 <3级,-1,详情
德州,平原,晴,南风 <3级,10,多云,南风 <3级,0,详情
德州,宁津,晴,南风 <3级,10,多云,南风 <3级,-1,详情
德州,夏津,晴,南风 <3级,11,多云,南风 <3级,0,详情
德州,禹城,晴,南风 <3级,10,多云,南风 <3级,0,详情
德州,德城,晴,南风 <3级,10,多云,南风 <3级,0,详情
德州,陵城,晴,南风 <3级,10,多云,南风 <3级,-1,详情
烟台,烟台,多云,西南风 <3级,10,晴,西南风 <3级,1,详情
烟台,莱州,多云,南风 <3级,9,多云,南风 <3级,2,详情
烟台,长岛,多云,西南风 3-4级,10,晴,西南风 <3级,8,详情
烟台,蓬莱,多云,西南风 <3级,10,晴,南风 <3级,3,详情
烟台,龙口,多云,南风 <3级,9,晴,南风 <3级,4,详情
烟台,招远,多云,南风 <3级,9,晴,南风 <3级,-1,详情
烟台,栖霞,多云,西南风 <3级,9,晴,西南风 <3级,0,详情
烟台,福山,多云,西南风 <3级,10,晴,西南风 <3级,-1,详情
烟台,牟平,多云,西南风 <3级,10,晴,西南风 <3级,2,详情
烟台,莱阳,多云,南风 <3级,10,晴,西南风 <3级,-1,详情
烟台,海阳,小雨,西南风 <3级,9,晴,西风 <3级,-1,详情
烟台,芝罘,多云,西南风 <3级,10,晴,西南风 <3级,1,详情
烟台,莱山,多云,西南风 <3级,10,晴,西南风 <3级,1,详情
潍坊,潍坊,晴,东南风 <3级,11,晴,西风 <3级,-1,详情
潍坊,青州,晴,南风 <3级,12,晴,南风 <3级,-1,详情
潍坊,寿光,晴,南风 <3级,11,晴,南风 <3级,-2,详情
潍坊,临朐,晴,西南风 <3级,11,晴,西南风 <3级,-2,详情
潍坊,昌乐,晴,南风 <3级,11,晴,南风 <3级,-1,详情
潍坊,昌邑,多云,东南风 <3级,11,晴,东南风 <3级,-2,详情
潍坊,安丘,晴,南风 <3级,11,晴,西南风 <3级,-2,详情
潍坊,高密,多云,西南风 <3级,11,晴,西南风 <3级,-2,详情
潍坊,诸城,晴,西风 <3级,10,晴,西风 <3级,0,详情
潍坊,潍城,晴,东南风 <3级,11,晴,西风 <3级,-1,详情
潍坊,寒亭,晴,东南风 <3级,11,晴,西风 <3级,-1,详情
潍坊,坊子,晴,东南风 <3级,11,晴,西风 <3级,-1,详情
潍坊,奎文,晴,东南风 <3级,11,晴,西风 <3级,-1,详情
济宁,济宁,晴,南风 <3级,12,多云,东南风 <3级,0,详情
济宁,嘉祥,晴,南风 <3级,12,多云,东南风 <3级,0,详情
济宁,微山,晴,南风 <3级,11,多云,南风 <3级,1,详情
济宁,鱼台,晴,南风 <3级,12,多云,东南风 <3级,0,详情
济宁,兖州,晴,西南风 <3级,11,多云,东南风 <3级,-1,详情
济宁,金乡,晴,南风 <3级,12,多云,东南风 <3级,0,详情
济宁,汶上,晴,南风 <3级,11,多云,东南风 <3级,-1,详情
济宁,泗水,晴,西南风 <3级,10,多云,南风 <3级,-1,详情
济宁,梁山,晴,南风 <3级,12,多云,东南风 <3级,0,详情
济宁,曲阜,晴,西南风 <3级,11,多云,东南风 <3级,0,详情
济宁,邹城,晴,南风 <3级,11,多云,东南风 <3级,0,详情
济宁,任城,晴,南风 <3级,12,多云,东南风 <3级,0,详情
泰安,泰安,晴,南风 <3级,10,晴,南风 <3级,-1,详情
泰安,新泰,晴,南风 <3级,10,晴,南风 <3级,-1,详情
泰安,泰山,晴,南风 <3级,10,晴,南风 <3级,-1,详情
泰安,肥城,晴,南风 <3级,10,晴,南风 <3级,-1,详情
泰安,东平,晴,南风 <3级,11,晴,南风 <3级,-1,详情
泰安,宁阳,晴,南风 <3级,11,晴,南风 <3级,-1,详情
泰安,岱岳,晴,南风 <3级,10,晴,南风 <3级,-1,详情
临沂,临沂,晴,西南风 <3级,10,晴,西风 <3级,-2,详情
临沂,莒南,晴,西南风 <3级,10,晴,西风 <3级,-1,详情
临沂,沂南,晴,西南风 <3级,10,晴,西南风 <3级,-2,详情
临沂,兰陵,晴,西南风 <3级,10,晴,西风 <3级,0,详情
临沂,临沭,晴,西南风 <3级,10,晴,西南风 <3级,-1,详情
临沂,郯城,晴,西南风 <3级,10,晴,西南风 <3级,1,详情
临沂,蒙阴,晴,西风 <3级,10,晴,西风 <3级,0,详情
临沂,平邑,晴,西南风 <3级,10,晴,南风 <3级,0,详情
临沂,费县,晴,西南风 <3级,10,晴,西南风 <3级,-1,详情
临沂,沂水,晴,西南风 <3级,10,晴,西南风 <3级,-3,详情
临沂,兰山,晴,西南风 <3级,10,晴,西风 <3级,-2,详情
临沂,罗庄,晴,西南风 <3级,10,晴,西风 <3级,-2,详情
临沂,河东,晴,西南风 <3级,10,晴,西风 <3级,-2,详情
菏泽,菏泽,晴,南风 <3级,12,多云,南风 <3级,0,详情
菏泽,鄄城,晴,南风 <3级,12,多云,南风 <3级,1,详情
菏泽,郓城,晴,南风 <3级,12,多云,东南风 <3级,0,详情
菏泽,东明,晴,南风 <3级,13,多云,南风 <3级,1,详情
菏泽,定陶,晴,南风 <3级,12,多云,南风 <3级,0,详情
菏泽,巨野,晴,南风 <3级,12,多云,东南风 <3级,0,详情
菏泽,曹县,晴,南风 <3级,12,多云,南风 <3级,0,详情
菏泽,成武,晴,南风 <3级,12,多云,南风 <3级,0,详情
菏泽,单县,晴,南风 <3级,12,多云,南风 <3级,0,详情
菏泽,牡丹,晴,南风 <3级,12,多云,南风 <3级,0,详情
滨州,滨州,晴,西南风 <3级,11,多云,西南风 <3级,-2,详情
滨州,博兴,晴,西南风 <3级,11,多云,西南风 <3级,-2,详情
滨州,无棣,晴,西南风 <3级,10,多云,西南风 <3级,-2,详情
滨州,阳信,晴,西南风 <3级,10,多云,西南风 <3级,-1,详情
滨州,惠民,晴,西南风 <3级,10,多云,西南风 <3级,-1,详情
滨州,沾化,晴,西南风 <3级,10,多云,西南风 <3级,-1,详情
滨州,邹平,晴,西南风 <3级,11,多云,西南风 <3级,-1,详情
滨州,滨城,晴,西南风 <3级,11,多云,西南风 <3级,-2,详情
东营,东营,多云,西南风 <3级,11,晴,南风 <3级,-1,详情
东营,河口,多云,西南风 <3级,10,晴,南风 <3级,-1,详情
东营,垦利,多云,西南风 <3级,11,晴,西南风 <3级,-1,详情
东营,利津,晴,西南风 <3级,11,晴,南风 <3级,-1,详情
东营,广饶,晴,南风 <3级,11,多云,西南风 <3级,-2,详情
威海,威海,多云,西南风 3-4级,10,晴,西南风 3-4级,2,详情
威海,文登,多云,西南风 3-4级,9,晴,西北风 3-4级,2,详情
威海,荣成,多云,西风 3-4级,10,晴,西北风 3-4级,0,详情
威海,乳山,多云,西南风 3-4级,10,晴,西风 3-4级,-2,详情
威海,成山头,阴,西风 3-4级,11,晴,西风 3-4级,9,详情
威海,石岛,多云,西风 3-4级,10,小雨,西北风 3-4级,4,详情
威海,环翠,多云,西南风 3-4级,10,晴,西南风 3-4级,2,详情
枣庄,枣庄,晴,西南风 <3级,10,多云,南风 <3级,0,详情
枣庄,薛城,晴,东南风 <3级,10,多云,东南风 <3级,2,详情
枣庄,峄城,晴,西南风 <3级,10,多云,东南风 <3级,0,详情
枣庄,台儿庄,晴,南风 <3级,11,多云,南风 <3级,0,详情
枣庄,滕州,晴,南风 <3级,10,多云,东南风 <3级,0,详情
枣庄,市中,晴,西南风 <3级,10,多云,南风 <3级,0,详情
枣庄,山亭,晴,南风 <3级,10,多云,东南风 <3级,0,详情
日照,日照,晴,西风 <3级,10,晴,西风 <3级,2,详情
日照,五莲,晴,西南风 <3级,9,晴,西南风 <3级,1,详情
日照,莒县,晴,西南风 <3级,10,晴,西南风 <3级,0,详情
日照,东港,晴,西风 <3级,10,晴,西风 <3级,2,详情
日照,岚山,晴,西风 <3级,10,晴,西风 <3级,2,详情
莱芜,莱芜,晴,南风 <3级,9,晴,南风 <3级,-2,详情
莱芜,莱城,晴,南风 <3级,9,晴,南风 <3级,-2,详情
莱芜,钢城,晴,南风 <3级,9,晴,南风 <3级,-2,详情
聊城,聊城,晴,南风 <3级,11,多云,南风 <3级,1,详情
聊城,冠县,晴,南风 <3级,11,多云,南风 <3级,1,详情
聊城,阳谷,晴,南风 <3级,11,多云,南风 <3级,1,详情
聊城,高唐,晴,南风 <3级,10,多云,南风 <3级,0,详情
聊城,茌平,晴,南风 <3级,11,多云,南风 <3级,1,详情
聊城,东阿,晴,南风 <3级,11,多云,南风 <3级,0,详情
聊城,临清,晴,南风 <3级,11,多云,南风 <3级,1,详情
聊城,东昌府,晴,南风 <3级,11,多云,南风 <3级,1,详情
聊城,莘县,晴,南风 <3级,11,多云,南风 <3级,0,详情
市,区/县,周三(11月15日)白天,周三(11月15日)白天,周三(11月15日)白天,周三(11月15日)夜间,周三(11月15日)夜间,周三(11月15日)夜间,
市,区/县,天气现象,风向风力,最高气温,天气现象,风向风力,最低气温,
济南,济南,多云,南风 <3级,13,阴,南风 <3级,3,详情
济南,长清,多云,南风 <3级,11,阴,南风 <3级,3,详情
济南,商河,多云,南风 <3级,12,阴,南风 <3级,1,详情
济南,章丘,多云,南风 <3级,12,阴,南风 <3级,1,详情
济南,平阴,多云,南风 <3级,11,阴,南风 <3级,2,详情
济南,济阳,多云,南风 <3级,12,阴,南风 <3级,2,详情
济南,历下,多云,南风 <3级,13,阴,南风 <3级,3,详情
济南,市中,多云,南风 <3级,13,阴,南风 <3级,3,详情
济南,槐荫,多云,南风 <3级,13,阴,南风 <3级,3,详情
济南,天桥,多云,南风 <3级,13,阴,南风 <3级,3,详情
济南,历城,多云,南风 <3级,13,阴,南风 <3级,3,详情
青岛,青岛,多云,西南风 3-4级,13,阴,西南风 3-4级,5,详情
青岛,崂山,多云,西南风 3-4级,12,阴,西南风 3-4级,3,详情
青岛,市南,多云,西南风 3-4级,13,阴,西南风 3-4级,5,详情
青岛,即墨,多云,西南风 3-4级,13,阴,西南风 3-4级,2,详情
青岛,胶州,多云,西南风 3-4级,13,小雨,西南风 3-4级,2,详情
青岛,黄岛,多云,西南风 3-4级,12,小雨,西南风 3-4级,3,详情
青岛,莱西,多云,西南风 3-4级,13,小雨,西南风 3-4级,1,详情
青岛,平度,多云,西南风 3-4级,12,小雨,西南风 3-4级,2,详情
青岛,市北,多云,西南风 3-4级,13,阴,西南风 3-4级,5,详情
青岛,李沧,多云,西南风 3-4级,12,阴,西南风 3-4级,3,详情
青岛,城阳,多云,西南风 3-4级,13,阴,西南风 3-4级,2,详情
淄博,淄博,阴,南风 <3级,13,小雨,西风 <3级,2,详情
淄博,淄川,阴,南风 <3级,13,小雨,西风 <3级,2,详情
淄博,博山,阴,南风 <3级,10,小雨,西风 <3级,2,详情
淄博,高青,阴,南风 <3级,13,小雨,西风 <3级,0,详情
淄博,周村,阴,南风 <3级,13,小雨,西风 <3级,2,详情
淄博,沂源,阴,南风 <3级,11,小雨,西风 <3级,1,详情
淄博,桓台,阴,南风 <3级,13,小雨,西风 <3级,2,详情
淄博,临淄,阴,南风 <3级,13,小雨,西风 <3级,1,详情
淄博,张店,阴,南风 <3级,13,小雨,西风 <3级,2,详情
德州,德州,阴,南风 <3级,12,多云,西北风 <3级,1,详情
德州,武城,阴,南风 <3级,11,多云,西北风 3-4级,1,详情
德州,临邑,阴,南风 <3级,12,多云,西北风 <3级,1,详情
德州,陵县,阴,南风 <3级,12,多云,西北风 <3级,2,详情
德州,齐河,阴,南风 <3级,12,多云,西北风 <3级,2,详情
德州,乐陵,阴,南风 <3级,12,多云,西北风 3-4级,1,详情
德州,庆云,阴,南风 <3级,12,多云,西北风 3-4级,1,详情
德州,平原,阴,南风 <3级,11,多云,西北风 3-4级,1,详情
德州,宁津,阴,南风 <3级,12,多云,西北风 <3级,1,详情
德州,夏津,阴,南风 <3级,11,多云,西北风 3-4级,1,详情
德州,禹城,阴,南风 <3级,12,多云,西北风 3-4级,2,详情
德州,德城,阴,南风 <3级,12,多云,西北风 <3级,1,详情
德州,陵城,阴,南风 <3级,12,多云,西北风 <3级,1,详情
