0,1,2,3,4,5,6,7,8
烟台,烟台,阴,西南风 <3级,13,阴,西南风 <3级,3,详情
烟台,莱州,阴,南风 <3级,12,小雨,南风 <3级,4,详情
烟台,长岛,阴,西风 <3级,12,小雨,西风 3-4级,8,详情
烟台,蓬莱,阴,西风 <3级,12,小雨,西风 <3级,4,详情
烟台,龙口,阴,西风 <3级,12,小雨,西南风 <3级,5,详情
烟台,招远,阴,南风 <3级,12,小雨,西南风 <3级,1,详情
烟台,栖霞,阴,西南风 <3级,12,小雨,西南风 <3级,2,详情
烟台,福山,阴,西南风 <3级,14,小雨,西南风 <3级,2,详情
烟台,牟平,阴,南风 <3级,13,阴,南风 <3级,3,详情
烟台,莱阳,阴,南风 <3级,13,小雨,西南风 <3级,1,详情
烟台,海阳,阴,西南风 <3级,12,阴,西风 <3级,2,详情
烟台,芝罘,阴,西南风 <3级,13,阴,西南风 <3级,3,详情
烟台,莱山,阴,西南风 <3级,13,阴,西南风 <3级,3,详情
潍坊,潍坊,阴,南风 <3级,13,小雨,南风 <3级,2,详情
潍坊,青州,阴,西南风 <3级,13,小雨,西风 <3级,2,详情
潍坊,寿光,阴,西南风 <3级,13,小雨,西风 <3级,1,详情
潍坊,临朐,阴,南风 <3级,13,阴,西南风 <3级,0,详情
潍坊,昌乐,阴,西南风 <3级,13,小雨,西南风 <3级,1,详情
潍坊,昌邑,阴,南风 <3级,13,小雨,南风 <3级,0,详情
潍坊,安丘,阴,西南风 <3级,13,小雨,西南风 <3级,1,详情
潍坊,高密,阴,南风 <3级,13,小雨,西南风 <3级,0,详情
潍坊,诸城,阴,西南风 <3级,12,小雨,西南风 <3级,2,详情
潍坊,潍城,阴,南风 <3级,13,小雨,南风 <3级,2,详情
潍坊,寒亭,阴,南风 <3级,13,小雨,南风 <3级,2,详情
潍坊,坊子,阴,南风 <3级,13,小雨,南风 <3级,2,详情
潍坊,奎文,阴,南风 <3级,13,小雨,南风 <3级,2,详情
济宁,济宁,阴,南风 <3级,12,阴,西北风 <3级,1,详情
济宁,嘉祥,阴,南风 <3级,12,阴,西北风 <3级,2,详情
济宁,微山,小雨,东南风 <3级,11,多云,西北风 <3级,3,详情
济宁,鱼台,小雨,南风 <3级,12,多云,西风 <3级,2,详情
济宁,兖州,阴,南风 <3级,12,阴,西北风 <3级,1,详情
济宁,金乡,阴,南风 <3级,12,阴,西北风 <3级,2,详情
济宁,汶上,阴,南风 <3级,12,阴,西北风 <3级,1,详情
济宁,泗水,阴,南风 <3级,12,阴,西风 <3级,1,详情
济宁,梁山,阴,南风 <3级,12,多云,西北风 <3级,1,详情
济宁,曲阜,阴,南风 <3级,12,阴,西北风 <3级,2,详情
济宁,邹城,阴,南风 <3级,12,多云,西北风 <3级,2,详情
济宁,任城,阴,南风 <3级,12,阴,西北风 <3级,1,详情
泰安,泰安,多云,南风 <3级,12,阴,北风 <3级,1,详情
泰安,新泰,多云,南风 <3级,12,阴,北风 <3级,1,详情
泰安,泰山,多云,南风 <3级,12,阴,北风 <3级,1,详情
泰安,肥城,多云,南风 <3级,12,阴,北风 <3级,1,详情
泰安,东平,多云,南风 <3级,12,阴,北风 <3级,1,详情
泰安,宁阳,多云,南风 <3级,12,阴,北风 <3级,1,详情
泰安,岱岳,多云,南风 <3级,12,阴,北风 <3级,1,详情
临沂,临沂,多云,西南风 <3级,11,阴,西风 <3级,0,详情
临沂,莒南,多云,西南风 <3级,12,小雨,西南风 <3级,1,详情
临沂,沂南,多云,西南风 <3级,12,小雨,西风 <3级,0,详情
临沂,兰陵,多云,西南风 <3级,11,阴,西风 <3级,2,详情
临沂,临沭,多云,南风 <3级,11,小雨,西南风 <3级,1,详情
临沂,郯城,多云,南风 <3级,11,阴,西风 <3级,2,详情
临沂,蒙阴,多云,西南风 <3级,12,小雨,西风 <3级,1,详情
临沂,平邑,多云,南风 <3级,12,阴,西风 <3级,3,详情
临沂,费县,多云,西南风 <3级,12,小雨,西风 <3级,1,详情
临沂,沂水,多云,西南风 <3级,12,小雨,西南风 <3级,0,详情
临沂,兰山,多云,西南风 <3级,11,阴,西风 <3级,0,详情
临沂,罗庄,多云,西南风 <3级,11,阴,西风 <3级,0,详情
临沂,河东,多云,西南风 <3级,11,阴,西风 <3级,0,详情
菏泽,菏泽,阴,南风 <3级,12,多云,西北风 3-4级,1,详情
菏泽,鄄城,阴,西南风 <3级,12,多云,西北风 3-4级,2,详情
菏泽,郓城,阴,南风 <3级,12,多云,西北风 <3级,1,详情
菏泽,东明,阴,南风 <3级,13,多云,西风 <3级,3,详情
菏泽,定陶,阴,南风 <3级,12,多云,西北风 <3级,2,详情
菏泽,巨野,阴,南风 <3级,12,阴,西北风 <3级,2,详情
菏泽,曹县,小雨,南风 <3级,13,多云,西风 <3级,2,详情
菏泽,成武,阴,南风 <3级,13,多云,西北风 3-4级,2,详情
菏泽,单县,阴,南风 <3级,13,多云,西北风 3-4级,2,详情
菏泽,牡丹,阴,南风 <3级,12,多云,西北风 3-4级,1,详情
滨州,滨州,阴,西南风 <3级,12,阴,西南风 <3级,0,详情
滨州,博兴,阴,西南风 <3级,12,阴,西南风 <3级,0,详情
滨州,无棣,阴,西南风 <3级,12,阴,西南风 <3级,0,详情
滨州,阳信,阴,西南风 <3级,12,阴,西南风 <3级,1,详情
滨州,惠民,阴,西南风 <3级,12,阴,西南风 <3级,1,详情
滨州,沾化,阴,西南风 <3级,12,阴,西南风 <3级,1,详情
滨州,邹平,阴,西南风 <3级,13,阴,西南风 <3级,2,详情
滨州,滨城,阴,西南风 <3级,12,阴,西南风 <3级,0,详情
东营,东营,多云,南风 <3级,12,小雨,西风 <3级,1,详情
东营,河口,多云,南风 <3级,12,小雨,西风 <3级,1,详情
东营,垦利,多云,南风 <3级,12,小雨,西风 <3级,1,详情
东营,利津,多云,南风 <3级,12,小雨,西风 <3级,1,详情
东营,广饶,多云,西南风 <3级,13,小雨,西风 <3级,0,详情
威海,威海,阴,南风 3-4级,12,阴,西南风 3-4级,4,详情
威海,文登,阴,西南风 3-4级,12,阴,西南风 3-4级,3,详情
威海,荣成,阴,西南风 3-4级,12,小雨,西风 3-4级,3,详情
威海,乳山,阴,南风 3-4级,12,阴,西风 3-4级,0,详情
威海,成山头,阴,西南风 3-4级,13,小雨,西南风 3-4级,11,详情
威海,石岛,阴,西南风 3-4级,12,小雨,西南风 3-4级,5,详情
威海,环翠,阴,南风 3-4级,12,阴,西南风 3-4级,4,详情
枣庄,枣庄,小雨,西南风 <3级,10,多云,西北风 <3级,1,详情
枣庄,薛城,小雨,南风 <3级,11,多云,西北风 <3级,3,详情
枣庄,峄城,小雨,西南风 <3级,11,多云,西北风 <3级,2,详情
枣庄,台儿庄,小雨,西南风 <3级,12,阴,西风 <3级,1,详情
枣庄,滕州,阴,南风 <3级,11,多云,西北风 <3级,2,详情
枣庄,市中,小雨,西南风 <3级,10,多云,西北风 <3级,1,详情
枣庄,山亭,阴,南风 <3级,11,多云,西北风 <3级,2,详情
日照,日照,阴,西南风 <3级,12,小雨,西风 <3级,3,详情
日照,五莲,阴,西南风 <3级,12,小雨,西南风 <3级,3,详情
日照,莒县,阴,西南风 <3级,12,小雨,西南风 <3级,2,详情
日照,东港,阴,西南风 <3级,12,小雨,西风 <3级,3,详情
日照,岚山,阴,西南风 <3级,12,小雨,西风 <3级,3,详情
莱芜,莱芜,多云,南风 <3级,11,阴,南风 <3级,0,详情
莱芜,莱城,多云,南风 <3级,11,阴,南风 <3级,0,详情
莱芜,钢城,多云,南风 <3级,11,阴,南风 <3级,0,详情
聊城,聊城,多云,南风 <3级,11,阴,北风 <3级,2,详情
聊城,冠县,多云,南风 <3级,11,阴,北风 <3级,2,详情
聊城,阳谷,多云,南风 <3级,11,阴,北风 <3级,2,详情
聊城,高唐,多云,南风 <3级,11,阴,北风 <3级,1,详情
聊城,茌平,多云,南风 <3级,11,阴,北风 <3级,2,详情
聊城,东阿,多云,南风 <3级,11,阴,北风 <3级,2,详情
聊城,临清,多云,南风 <3级,11,阴,北风 <3级,2,详情
聊城,东昌府,多云,南风 <3级,11,阴,北风 <3级,2,详情
聊城,莘县,多云,南风 <3级,11,阴,北风 <3级,1,详情
市,区/县,周四(11月16日)白天,周四(11月16日)白天,周四(11月16日)白天,周四(11月16日)夜间,周四(11月16日)夜间,周四(11月16日)夜间,
市,区/县,天气现象,风向风力,最高气温,天气现象,风向风力,最低气温,
济南,济南,多云,北风 3-4级,10,晴,南风 <3级,0,详情
济南,长清,多云,北风 <3级,10,晴,南风 <3级,-1,详情
济南,商河,多云,北风 3-4级,10,晴,南风 <3级,-2,详情
济南,章丘,多云,北风 3-4级,9,晴,南风 <3级,-1,详情
济南,平阴,多云,北风 3-4级,11,晴,南风 <3级,0,详情
济南,济阳,多云,北风 3-4级,10,晴,南风 <3级,-1,详情
济南,历下,多云,北风 3-4级,10,晴,南风 <3级,0,详情
济南,市中,多云,北风 3-4级,10,晴,南风 <3级,0,详情
济南,槐荫,多云,北风 3-4级,10,晴,南风 <3级,0,详情
济南,天桥,多云,北风 3-4级,10,晴,南风 <3级,0,详情
济南,历城,多云,北风 3-4级,10,晴,南风 <3级,0,详情
青岛,青岛,小雨,北风 5-6级,13,阴,北风 5-6级,5,详情
青岛,崂山,小雨,北风 5-6级,12,阴,北风 5-6级,1,详情
青岛,市南,小雨,北风 5-6级,13,阴,北风 5-6级,5,详情
青岛,即墨,小雨,北风 5-6级,13,阴,北风 5-6级,1,详情
青岛,胶州,小雨,北风 5-6级,13,阴,北风 5-6级,2,详情
青岛,黄岛,小雨,北风 5-6级,13,阴,北风 5-6级,4,详情
青岛,莱西,小雨,北风 5-6级,11,阴,北风 5-6级,1,详情
青岛,平度,小雨,北风 5-6级,11,阴,北风 5-6级,1,详情
青岛,市北,小雨,北风 5-6级,13,阴,北风 5-6级,5,详情
青岛,李沧,小雨,北风 5-6级,12,阴,北风 5-6级,1,详情
青岛,城阳,小雨,北风 5-6级,13,阴,北风 5-6级,1,详情
淄博,淄博,晴,西北风 3-4级,10,晴,西风 <3级,-2,详情
淄博,淄川,晴,西北风 3-4级,9,晴,西南风 <3级,-1,详情
淄博,博山,晴,西北风 3-4级,8,晴,西南风 <3级,-3,详情
淄博,高青,晴,西北风 3-4级,10,晴,西风 <3级,-1,详情
淄博,周村,晴,西北风 3-4级,10,晴,西南风 <3级,-1,详情
淄博,沂源,晴,西北风 3-4级,8,晴,西风 <3级,-2,详情
淄博,桓台,晴,西北风 3-4级,10,晴,西风 <3级,-1,详情
淄博,临淄,晴,西北风 3-4级,10,晴,西风 <3级,0,详情
淄博,张店,晴,西北风 3-4级,10,晴,西风 <3级,-2,详情
德州,德州,晴,西北风 <3级,11,晴,南风 <3级,0,详情
德州,武城,晴,西北风 3-4级,11,晴,南风 <3级,1,详情
德州,临邑,晴,西北风 3-4级,11,晴,南风 <3级,-1,详情
德州,陵县,晴,西北风 <3级,11,晴,南风 <3级,0,详情
德州,齐河,多云,西北风 <3级,11,晴,南风 <3级,-1,详情
德州,乐陵,晴,西北风 3-4级,10,晴,南风 <3级,-1,详情
德州,庆云,晴,西北风 3-4级,10,晴,南风 <3级,-1,详情
德州,平原,晴,西北风 <3级,11,晴,南风 <3级,-1,详情
德州,宁津,晴,西北风 3-4级,10,晴,南风 <3级,-1,详情
德州,夏津,晴,西北风 3-4级,11,晴,南风 <3级,1,详情
德州,禹城,晴,西北风 3-4级,11,晴,南风 <3级,-1,详情
德州,德城,晴,西北风 <3级,11,晴,南风 <3级,0,详情
德州,陵城,晴,西北风 3-4级,10,晴,南风 <3级,-1,详情
烟台,烟台,小雨,西北风 4-5级,11,小雨,西北风 4-5级,6,详情
烟台,莱州,小雨,西北风 4-5级,10,小雨,西北风 3-4级,6,详情
烟台,长岛,中雨,西北风 4-5级,11,多云,西北风 4-5级,7,详情
烟台,蓬莱,小雨,西北风 3-4级,10,小雨,西北风 3-4级,6,详情
烟台,龙口,小雨,西北风 4-5级,10,小雨,西北风 3-4级,6,详情
烟台,招远,小雨,西北风 3-4级,10,小雨,西北风 <3级,4,详情
烟台,栖霞,小雨,西北风 3-4级,9,雨夹雪,西北风 <3级,1,详情
烟台,福山,小雨,西北风 3-4级,11,小雨,西风 <3级,3,详情
烟台,牟平,小雨,西北风 4-5级,11,小雨,西北风 4-5级,6,详情
烟台,莱阳,小雨,西北风 3-4级,12,雨夹雪,西北风 <3级,1,详情
烟台,海阳,小雨,西北风 3-4级,12,晴,西北风 <3级,2,详情
烟台,芝罘,小雨,西北风 4-5级,11,小雨,西北风 4-5级,6,详情
烟台,莱山,小雨,西北风 4-5级,11,小雨,西北风 4-5级,6,详情
潍坊,潍坊,小雨,西北风 3-4级,11,晴,西北风 <3级,1,详情
潍坊,青州,晴,西北风 3-4级,9,晴,西北风 <3级,0,详情
潍坊,寿光,多云,西北风 3-4级,10,晴,西风 <3级,1,详情
潍坊,临朐,晴,西北风 3-4级,9,晴,西北风 <3级,-2,详情
潍坊,昌乐,晴,西北风 3-4级,10,晴,西北风 <3级,1,详情
潍坊,昌邑,小雨,西北风 3-4级,10,晴,西北风 <3级,1,详情
潍坊,安丘,晴,西北风 4-5级,11,晴,西北风 <3级,1,详情
潍坊,高密,小雨,西北风 4-5级,12,晴,西北风 <3级,2,详情
潍坊,诸城,多云,西北风 3-4级,12,晴,西北风 <3级,0,详情
潍坊,潍城,小雨,西北风 3-4级,11,晴,西北风 <3级,1,详情
潍坊,寒亭,小雨,西北风 3-4级,11,晴,西北风 <3级,1,详情
潍坊,坊子,小雨,西北风 3-4级,11,晴,西北风 <3级,1,详情
潍坊,奎文,小雨,西北风 3-4级,11,晴,西北风 <3级,1,详情
济宁,济宁,晴,西北风 3-4级,12,晴,西风 <3级,0,详情
济宁,嘉祥,晴,西北风 3-4级,12,晴,西风 <3级,1,详情
济宁,微山,晴,西北风 3-4级,12,晴,西风 <3级,-1,详情
济宁,鱼台,晴,西北风 3-4级,12,晴,西风 <3级,1,详情
济宁,兖州,晴,西北风 3-4级,12,晴,西风 <3级,-1,详情
济宁,金乡,晴,西北风 3-4级,13,晴,西风 <3级,1,详情
济宁,汶上,晴,西北风 3-4级,12,晴,西风 <3级,-1,详情
济宁,泗水,晴,西北风 3-4级,11,晴,西南风 <3级,-1,详情
济宁,梁山,晴,西北风 3-4级,12,晴,西风 <3级,0,详情
济宁,曲阜,晴,西北风 3-4级,12,晴,西风 <3级,-1,详情
济宁,邹城,晴,西北风 3-4级,11,晴,西北风 <3级,-1,详情
济宁,任城,晴,西北风 3-4级,12,晴,西风 <3级,0,详情
泰安,泰安,多云,北风 <3级,11,晴,北风 <3级,0,详情
泰安,新泰,多云,西北风 <3级,11,晴,北风 <3级,0,详情
泰安,泰山,多云,北风 <3级,11,晴,北风 <3级,0,详情
泰安,肥城,多云,西北风 <3级,11,晴,北风 <3级,0,详情
泰安,东平,多云,西北风 <3级,11,晴,北风 <3级,0,详情
泰安,宁阳,多云,西北风 <3级,11,晴,北风 <3级,0,详情
泰安,岱岳,多云,北风 <3级,11,晴,北风 <3级,0,详情
临沂,临沂,晴,西北风 3-4级,12,晴,西风 <3级,0,详情
临沂,莒南,晴,西北风 3-4级,12,晴,西北风 <3级,0,详情
临沂,沂南,晴,西北风 3-4级,12,晴,西北风 <3级,-1,详情
临沂,兰陵,晴,西北风 3-4级,12,晴,西北风 <3级,1,详情
临沂,临沭,晴,西北风 3-4级,12,晴,西北风 <3级,0,详情
临沂,郯城,晴,西北风 3-4级,13,晴,西风 <3级,0,详情
临沂,蒙阴,晴,西北风 3-4级,10,晴,西北风 <3级,0,详情
临沂,平邑,晴,西北风 3-4级,11,晴,西北风 <3级,-1,详情
临沂,费县,晴,西北风 3-4级,11,晴,西北风 <3级,0,详情
临沂,沂水,晴,西北风 3-4级,12,晴,西北风 <3级,-1,详情
临沂,兰山,晴,西北风 3-4级,12,晴,西风 <3级,0,详情
临沂,罗庄,晴,西北风 3-4级,12,晴,西风 <3级,0,详情
临沂,河东,晴,西北风 3-4级,12,晴,西风 <3级,0,详情
菏泽,菏泽,晴,西北风 3-4级,13,晴,西风 <3级,1,详情
菏泽,鄄城,晴,西北风 3-4级,13,晴,西风 <3级,1,详情
菏泽,郓城,晴,西北风 3-4级,12,晴,西风 <3级,1,详情
菏泽,东明,晴,西北风 3-4级,13,晴,西风 <3级,2,详情
菏泽,定陶,晴,西北风 3-4级,13,晴,西北风 <3级,1,详情
菏泽,巨野,晴,西北风 3-4级,13,晴,西风 <3级,1,详情
菏泽,曹县,晴,西北风 3-4级,13,晴,西北风 <3级,1,详情
菏泽,成武,晴,西北风 3-4级,13,晴,西风 <3级,1,详情
菏泽,单县,晴,西北风 3-4级,13,晴,西风 <3级,1,详情
菏泽,牡丹,晴,西北风 3-4级,13,晴,西风 <3级,1,详情
滨州,滨州,多云,西北风 3-4级,10,晴,西风 <3级,-1,详情
滨州,博兴,多云,西北风 3-4级,10,晴,西风 <3级,-1,详情
滨州,无棣,多云,西北风 3-4级,10,晴,西风 <3级,-1,详情
滨州,阳信,多云,西北风 3-4级,10,晴,西风 <3级,-1,详情
滨州,惠民,多云,西北风 3-4级,9,晴,西风 <3级,-2,详情
滨州,沾化,多云,西北风 3-4级,9,晴,西风 <3级,0,详情
滨州,邹平,多云,西北风 3-4级,10,晴,西风 <3级,-1,详情
滨州,滨城,多云,西北风 3-4级,10,晴,西风 <3级,-1,详情
东营,东营,小雨,西北风 4-5级,10,晴,西风 <3级,0,详情
东营,河口,小雨,西北风 4-5级,9,晴,西北风 <3级,0,详情
东营,垦利,小雨,西北风 4-5级,10,晴,西风 <3级,0,详情
东营,利津,小雨,西北风 3-4级,10,晴,西北风 <3级,-1,详情
东营,广饶,小雨,西北风 3-4级,10,晴,西风 <3级,0,详情
威海,威海,小雨,西风 4-5级,11,小雨,西北风 3-4级,5,详情
威海,文登,小雨,西北风 3-4级,11,雨夹雪,西北风 3-4级,1,详情
威海,荣成,小雨,西风 3-4级,11,小雨,西北风 3-4级,4,详情
威海,乳山,小雨,西北风 3-4级,11,晴,西风 3-4级,1,详情
威海,成山头,小雨,西北风 5-6级,13,小雨,西北风 5-6级,7,详情
威海,石岛,小雨,西风 4-5级,12,小雨,西北风 3-4级,4,详情
威海,环翠,小雨,西风 4-5级,11,小雨,西北风 3-4级,5,详情
枣庄,枣庄,晴,西北风 3-4级,12,晴,西北风 <3级,1,详情
枣庄,薛城,晴,西北风 3-4级,12,晴,西北风 <3级,2,详情
枣庄,峄城,晴,西北风 3-4级,12,晴,西北风 <3级,0,详情
枣庄,台儿庄,晴,西北风 3-4级,13,晴,西北风 <3级,-1,详情
枣庄,滕州,晴,西北风 3-4级,12,晴,西风 <3级,0,详情
枣庄,市中,晴,西北风 3-4级,12,晴,西北风 <3级,1,详情
枣庄,山亭,晴,西北风 3-4级,12,晴,西风 <3级,0,详情
日照,日照,多云,西北风 3-4级,13,晴,西北风 <3级,2,详情
日照,五莲,多云,西北风 3-4级,12,晴,西北风 <3级,0,详情
日照,莒县,晴,西北风 3-4级,12,晴,西北风 <3级,-2,详情
日照,东港,多云,西北风 3-4级,13,晴,西北风 <3级,2,详情
日照,岚山,多云,西北风 3-4级,13,晴,西北风 <3级,2,详情
莱芜,莱芜,多云,北风 3-4级,9,晴,南风 <3级,-1,详情
莱芜,莱城,多云,北风 3-4级,9,晴,南风 <3级,-1,详情
莱芜,钢城,多云,北风 3-4级,9,晴,南风 <3级,-1,详情
聊城,聊城,多云,北风 3-4级,11,晴,南风 <3级,1,详情
聊城,冠县,多云,北风 3-4级,12,晴,南风 <3级,0,详情
聊城,阳谷,多云,北风 3-4级,12,晴,南风 <3级,0,详情
聊城,高唐,多云,北风 3-4级,11,晴,南风 <3级,1,详情
聊城,茌平,多云,北风 3-4级,11,晴,南风 <3级,1,详情
聊城,东阿,多云,北风 3-4级,11,晴,南风 <3级,0,详情
聊城,临清,多云,北风 3-4级,11,晴,南风 <3级,1,详情
聊城,东昌府,多云,北风 3-4级,11,晴,南风 <3级,1,详情
聊城,莘县,多云,北风 3-4级,12,晴,南风 <3级,0,详情
